"mixture_name","name","weight","imputation_number"
"PFAS","pfos.t1.res",-0.564384804753466,10
"PFAS","pfoa.t1.res",-0.435615195246534,10
"PCBs","pcb118.t1.res",-0.465584857805734,1
"PCBs","pcb138.t1.res",0.456922773105781,1
"PCBs","pcb153.t1.res",0.543077226894219,1
"PCBs","pcb180.t1.res",-0.534415142194266,1
"PCBs","pcb118.t1.res",-0.395313374168985,2
"PCBs","pcb138.t1.res",0.339892817810446,2
"PCBs","pcb153.t1.res",0.660107182189554,2
"PCBs","pcb180.t1.res",-0.604686625831015,2
"PCBs","pcb118.t1.res",-0.35763336210705,3
"PCBs","pcb138.t1.res",0.312878344422676,3
"PCBs","pcb153.t1.res",0.687121655577325,3
"PCBs","pcb180.t1.res",-0.64236663789295,3
"PCBs","pcb118.t1.res",-0.34666618346589,4
"PCBs","pcb138.t1.res",0.418463483197508,4
"PCBs","pcb153.t1.res",0.581536516802492,4
"PCBs","pcb180.t1.res",-0.65333381653411,4
"PCBs","pcb118.t1.res",-0.29038251100174,5
"PCBs","pcb138.t1.res",0.240703159695877,5
"PCBs","pcb153.t1.res",0.759296840304123,5
"PCBs","pcb180.t1.res",-0.70961748899826,5
"PCBs","pcb118.t1.res",-0.270350041750081,6
"PCBs","pcb138.t1.res",0.363829007772024,6
"PCBs","pcb153.t1.res",0.636170992227976,6
"PCBs","pcb180.t1.res",-0.729649958249919,6
"PCBs","pcb118.t1.res",-0.218147215217127,7
"PCBs","pcb138.t1.res",0.250917339410096,7
"PCBs","pcb153.t1.res",0.749082660589904,7
"PCBs","pcb180.t1.res",-0.781852784782873,7
"PCBs","pcb118.t1.res",-0.384951707705387,8
"PCBs","pcb138.t1.res",0.303045292015123,8
"PCBs","pcb153.t1.res",0.696954707984877,8
"PCBs","pcb180.t1.res",-0.615048292294613,8
"PCBs","pcb118.t1.res",-0.476894825227736,9
"PCBs","pcb138.t1.res",0.280904557516716,9
"PCBs","pcb153.t1.res",0.719095442483284,9
"PCBs","pcb180.t1.res",-0.523105174772264,9
"PCBs","pcb118.t1.res",-0.300909220895303,10
"PCBs","pcb138.t1.res",0.2394316215735,10
"PCBs","pcb153.t1.res",0.7605683784265,10
"PCBs","pcb180.t1.res",-0.699090779104697,10
"All POPs","bbhc.t1.res",-0.0710135016642589,1
"All POPs","dde.t1.res",-0.0476960549054686,1
"All POPs","oxychlor.t1.res",-0.081762503133903,1
"All POPs","transnona.t1.res",-0.154295698041662,1
"All POPs","pfhxs.t1.res",0.227060882862724,1
"All POPs","pfos.t1.res",-0.343340633087405,1
"All POPs","pfoa.t1.res",-0.145627705855668,1
"All POPs","pcb118.t1.res",-0.0341698007137269,1
"All POPs","pcb138.t1.res",0.266690375093695,1
"All POPs","pcb153.t1.res",0.295081709251922,1
"All POPs","pcb180.t1.res",-0.122094102597907,1
"All POPs","bde47.t1.res",0.211167032791659,1
"All POPs","bbhc.t1.res",0.00353819510652693,2
"All POPs","dde.t1.res",0.02415025586292,2
"All POPs","oxychlor.t1.res",-0.140782068709631,2
"All POPs","transnona.t1.res",-0.238751650778291,2
"All POPs","pfhxs.t1.res",0.236147710194976,2
"All POPs","pfos.t1.res",-0.306529562071404,2
"All POPs","pfoa.t1.res",-0.222129137496439,2
"All POPs","pcb118.t1.res",0.0398728487256209,2
"All POPs","pcb138.t1.res",0.173721265594013,2
"All POPs","pcb153.t1.res",0.334895670101634,2
"All POPs","pcb180.t1.res",-0.0918075809442351,2
"All POPs","bde47.t1.res",0.187674054414309,2
"All POPs","bbhc.t1.res",0.0665094032744822,3
"All POPs","dde.t1.res",0.0958071649324672,3
"All POPs","oxychlor.t1.res",-0.192383771476696,3
"All POPs","transnona.t1.res",-0.0433001863744962,3
"All POPs","pfhxs.t1.res",0.205910720851899,3
"All POPs","pfos.t1.res",-0.305291216118515,3
"All POPs","pfoa.t1.res",-0.190958606906075,3
"All POPs","pcb118.t1.res",-0.0965201394675353,3
"All POPs","pcb138.t1.res",0.125761473804194,3
"All POPs","pcb153.t1.res",0.323673897874219,3
"All POPs","pcb180.t1.res",-0.171546079656682,3
"All POPs","bde47.t1.res",0.182337339262738,3
"All POPs","bbhc.t1.res",-0.00345470993262275,4
"All POPs","dde.t1.res",-0.0527386070603087,4
"All POPs","oxychlor.t1.res",-0.238465986064874,4
"All POPs","transnona.t1.res",0.0131505582478218,4
"All POPs","pfhxs.t1.res",0.206913582397685,4
"All POPs","pfos.t1.res",-0.28776751408539,4
"All POPs","pfoa.t1.res",-0.127207572023203,4
"All POPs","pcb118.t1.res",-0.0801793332926468,4
"All POPs","pcb138.t1.res",0.281177106696897,4
"All POPs","pcb153.t1.res",0.330821881394892,4
"All POPs","pcb180.t1.res",-0.210186277540955,4
"All POPs","bde47.t1.res",0.167936871262705,4
"All POPs","bbhc.t1.res",-0.0510667889660849,5
"All POPs","dde.t1.res",-0.0491364597399415,5
"All POPs","oxychlor.t1.res",-0.190992657169302,5
"All POPs","transnona.t1.res",-0.0398525707561975,5
"All POPs","pfhxs.t1.res",0.190602991094261,5
"All POPs","pfos.t1.res",-0.285109365906407,5
"All POPs","pfoa.t1.res",-0.141066052239711,5
"All POPs","pcb118.t1.res",-0.0165499699404028,5
"All POPs","pcb138.t1.res",0.194950561626961,5
"All POPs","pcb153.t1.res",0.45849450556265,5
"All POPs","pcb180.t1.res",-0.226226135281953,5
"All POPs","bde47.t1.res",0.155951941716129,5
"All POPs","bbhc.t1.res",0.033103939502687,6
"All POPs","dde.t1.res",0.0109397769804359,6
"All POPs","oxychlor.t1.res",-0.203340050341774,6
"All POPs","transnona.t1.res",-0.0954054927219243,6
"All POPs","pfhxs.t1.res",0.214563720436175,6
"All POPs","pfos.t1.res",-0.303469610941412,6
"All POPs","pfoa.t1.res",-0.170370730630735,6
"All POPs","pcb118.t1.res",0.00309105714904193,6
"All POPs","pcb138.t1.res",0.189999754850087,6
"All POPs","pcb153.t1.res",0.394143878422264,6
"All POPs","pcb180.t1.res",-0.227414115364155,6
"All POPs","bde47.t1.res",0.154157872659309,6
"All POPs","bbhc.t1.res",0.0764232247386692,7
"All POPs","dde.t1.res",-0.0863836144922488,7
"All POPs","oxychlor.t1.res",-0.157132669829277,7
"All POPs","transnona.t1.res",-0.0927090502112453,7
"All POPs","pfhxs.t1.res",0.198220214979199,7
"All POPs","pfos.t1.res",-0.323596429509269,7
"All POPs","pfoa.t1.res",-0.170505102099443,7
"All POPs","pcb118.t1.res",0.0132784893272927,7
"All POPs","pcb138.t1.res",0.152109379613467,7
"All POPs","pcb153.t1.res",0.363560444312574,7
"All POPs","pcb180.t1.res",-0.169673133858516,7
"All POPs","bde47.t1.res",0.196408247028798,7
"All POPs","bbhc.t1.res",-0.0322193621627694,8
"All POPs","dde.t1.res",0.144263993332809,8
"All POPs","oxychlor.t1.res",-0.351180475349777,8
"All POPs","transnona.t1.res",0.00646972237204046,8
"All POPs","pfhxs.t1.res",0.232833486398866,8
"All POPs","pfos.t1.res",-0.336381700096346,8
"All POPs","pfoa.t1.res",-0.186873008104199,8
