"mixture_name","name","weight","imputation_number"
"PFAS","pfoa.t1.res",-0.50016036086903,9
"PFAS","pfhxs.t1.res",1,10
"PFAS","pfos.t1.res",-0.477541172558328,10
"PFAS","pfoa.t1.res",-0.522458827441672,10
"PCBs","pcb118.t1.res",-0.569737669488358,1
"PCBs","pcb138.t1.res",0.660515791133301,1
"PCBs","pcb153.t1.res",0.339484208866699,1
"PCBs","pcb180.t1.res",-0.430262330511641,1
"PCBs","pcb118.t1.res",-0.544940097632942,2
"PCBs","pcb138.t1.res",0.750578187524108,2
"PCBs","pcb153.t1.res",0.249421812475892,2
"PCBs","pcb180.t1.res",-0.455059902367058,2
"PCBs","pcb118.t1.res",-0.529451323402907,3
"PCBs","pcb138.t1.res",1,3
"PCBs","pcb153.t1.res",-0.124679992478331,3
"PCBs","pcb180.t1.res",-0.345868684118762,3
"PCBs","pcb118.t1.res",-0.452373888258427,4
"PCBs","pcb138.t1.res",0.647999571763096,4
"PCBs","pcb153.t1.res",0.352000428236904,4
"PCBs","pcb180.t1.res",-0.547626111741573,4
"PCBs","pcb118.t1.res",-0.717983060897677,5
"PCBs","pcb138.t1.res",0.942171620878355,5
"PCBs","pcb153.t1.res",0.0578283791216444,5
"PCBs","pcb180.t1.res",-0.282016939102323,5
"PCBs","pcb118.t1.res",-0.512812835067916,6
"PCBs","pcb138.t1.res",0.879676110665216,6
"PCBs","pcb153.t1.res",0.120323889334784,6
"PCBs","pcb180.t1.res",-0.487187164932084,6
"PCBs","pcb118.t1.res",-0.692863586810137,7
"PCBs","pcb138.t1.res",0.942545168309218,7
"PCBs","pcb153.t1.res",0.0574548316907815,7
"PCBs","pcb180.t1.res",-0.307136413189863,7
"PCBs","pcb118.t1.res",-0.428464009437962,8
"PCBs","pcb138.t1.res",0.639774400899465,8
"PCBs","pcb153.t1.res",0.360225599100535,8
"PCBs","pcb180.t1.res",-0.571535990562038,8
"PCBs","pcb118.t1.res",-0.511486952669927,9
"PCBs","pcb138.t1.res",1,9
"PCBs","pcb153.t1.res",-0.151260508162563,9
"PCBs","pcb180.t1.res",-0.33725253916751,9
"PCBs","pcb118.t1.res",-0.743493497737368,10
"PCBs","pcb138.t1.res",0.711207505382902,10
"PCBs","pcb153.t1.res",0.288792494617098,10
"PCBs","pcb180.t1.res",-0.256506502262633,10
"All POPs","bbhc.t1.res",-0.120265769839646,1
"All POPs","dde.t1.res",-0.0653132774975102,1
"All POPs","oxychlor.t1.res",-0.0810754123423947,1
"All POPs","transnona.t1.res",-0.0723071855130829,1
"All POPs","pfhxs.t1.res",0.285450626313424,1
"All POPs","pfos.t1.res",-0.223163257168895,1
"All POPs","pfoa.t1.res",-0.209703086903209,1
"All POPs","pcb118.t1.res",-0.0828292100671097,1
"All POPs","pcb138.t1.res",0.379800780969004,1
"All POPs","pcb153.t1.res",0.188616766684351,1
"All POPs","pcb180.t1.res",-0.145342800668152,1
"All POPs","bde47.t1.res",0.146131826033221,1
"All POPs","bbhc.t1.res",-0.0404306923746497,2
"All POPs","dde.t1.res",-0.0252686942781444,2
"All POPs","oxychlor.t1.res",-0.167097556070326,2
"All POPs","transnona.t1.res",-0.00607568208818047,2
"All POPs","pfhxs.t1.res",0.324538884361649,2
"All POPs","pfos.t1.res",-0.285864833101079,2
"All POPs","pfoa.t1.res",-0.265505259045724,2
"All POPs","pcb118.t1.res",-0.0772107454433517,2
"All POPs","pcb138.t1.res",0.32080371504879,2
"All POPs","pcb153.t1.res",0.18071940116226,2
"All POPs","pcb180.t1.res",-0.132546537598545,2
"All POPs","bde47.t1.res",0.173937999427301,2
"All POPs","bbhc.t1.res",-0.150171916911847,3
"All POPs","dde.t1.res",0.0190409148591612,3
"All POPs","oxychlor.t1.res",-0.144746951548323,3
"All POPs","transnona.t1.res",0.11826622967486,3
"All POPs","pfhxs.t1.res",0.288690834264906,3
"All POPs","pfos.t1.res",-0.292432115602078,3
"All POPs","pfoa.t1.res",-0.242849609693453,3
"All POPs","pcb118.t1.res",-0.0648986440568023,3
"All POPs","pcb138.t1.res",0.424544362461198,3
"All POPs","pcb153.t1.res",-0.0399771648432633,3
"All POPs","pcb180.t1.res",-0.0649235973442337,3
"All POPs","bde47.t1.res",0.149457658739874,3
"All POPs","bbhc.t1.res",-0.0938805958574171,4
"All POPs","dde.t1.res",-0.129185496051869,4
"All POPs","oxychlor.t1.res",-0.0545175876922443,4
"All POPs","transnona.t1.res",0.0244257361074333,4
"All POPs","pfhxs.t1.res",0.285569657836564,4
"All POPs","pfos.t1.res",-0.230818867603609,4
"All POPs","pfoa.t1.res",-0.19528749299752,4
"All POPs","pcb118.t1.res",-0.109012709077821,4
"All POPs","pcb138.t1.res",0.412805809442697,4
"All POPs","pcb153.t1.res",0.166659529775908,4
"All POPs","pcb180.t1.res",-0.187297250719519,4
"All POPs","bde47.t1.res",0.110539266837397,4
"All POPs","bbhc.t1.res",-0.106606376841869,5
"All POPs","dde.t1.res",-0.130550705593865,5
