"mixture_name","name","weight","imputation_number"
"PFAS","pfoa.t1.res",-0.31918658040684,9
"PFAS","pfhxs.t1.res",1,10
"PFAS","pfos.t1.res",-0.56942017902455,10
"PFAS","pfoa.t1.res",-0.43057982097545,10
"PCBs","pcb118.t1.res",-0.469969627294708,1
"PCBs","pcb138.t1.res",0.461571981467406,1
"PCBs","pcb153.t1.res",0.538428018532594,1
"PCBs","pcb180.t1.res",-0.530030372705292,1
"PCBs","pcb118.t1.res",-0.40109704741387,2
"PCBs","pcb138.t1.res",0.348939055426584,2
"PCBs","pcb153.t1.res",0.651060944573416,2
"PCBs","pcb180.t1.res",-0.59890295258613,2
"PCBs","pcb118.t1.res",-0.356913294856303,3
"PCBs","pcb138.t1.res",0.312686152350878,3
"PCBs","pcb153.t1.res",0.687313847649122,3
"PCBs","pcb180.t1.res",-0.643086705143697,3
"PCBs","pcb118.t1.res",-0.347058381826142,4
"PCBs","pcb138.t1.res",0.421634504127456,4
"PCBs","pcb153.t1.res",0.578365495872544,4
"PCBs","pcb180.t1.res",-0.652941618173858,4
"PCBs","pcb118.t1.res",-0.290851041269238,5
"PCBs","pcb138.t1.res",0.248054840232899,5
"PCBs","pcb153.t1.res",0.7519451597671,5
"PCBs","pcb180.t1.res",-0.709148958730762,5
"PCBs","pcb118.t1.res",-0.269205444162887,6
"PCBs","pcb138.t1.res",0.365565140874256,6
"PCBs","pcb153.t1.res",0.634434859125744,6
"PCBs","pcb180.t1.res",-0.730794555837113,6
"PCBs","pcb118.t1.res",-0.215628264608121,7
"PCBs","pcb138.t1.res",0.254054130162863,7
"PCBs","pcb153.t1.res",0.745945869837137,7
"PCBs","pcb180.t1.res",-0.784371735391879,7
"PCBs","pcb118.t1.res",-0.383899417902854,8
"PCBs","pcb138.t1.res",0.306896207495649,8
"PCBs","pcb153.t1.res",0.693103792504351,8
"PCBs","pcb180.t1.res",-0.616100582097145,8
"PCBs","pcb118.t1.res",-0.482392370418854,9
"PCBs","pcb138.t1.res",0.286440797494194,9
"PCBs","pcb153.t1.res",0.713559202505806,9
"PCBs","pcb180.t1.res",-0.517607629581146,9
"PCBs","pcb118.t1.res",-0.301039392147373,10
"PCBs","pcb138.t1.res",0.243781169616802,10
"PCBs","pcb153.t1.res",0.756218830383198,10
"PCBs","pcb180.t1.res",-0.698960607852627,10
"All POPs","bbhc.t1.res",-0.0715597128623187,1
"All POPs","dde.t1.res",-0.0476744344585229,1
"All POPs","oxychlor.t1.res",-0.0695641658676448,1
"All POPs","transnona.t1.res",-0.168446235144679,1
"All POPs","pfhxs.t1.res",0.224600998554386,1
"All POPs","pfos.t1.res",-0.34199339620293,1
"All POPs","pfoa.t1.res",-0.147359659900626,1
